 -0.07, -0.04, 0.94, -0.07, 0.00, 0.94, 6.70
 -0.06, -0.05, 0.94, -0.07, 0.02, 0.95, 6.75
 -0.07, -0.06, 0.94, -0.08, 0.00, 0.96, 6.80
 -0.06, -0.05, 0.94, -0.07, -0.00, 0.96, 6.85
 -0.06, -0.07, 0.93, -0.08, -0.01, 0.95, 6.90
 -0.07, -0.06, 0.94, -0.08, -0.00, 0.95, 6.95
 -0.07, -0.04, 0.93, -0.08, -0.00, 0.95, 7.00
 -0.07, -0.05, 0.94, -0.07, 0.00, 0.95, 7.05
 -0.07, -0.05, 0.94, -0.07, 0.01, 0.95, 7.10
 -0.07, -0.06, 0.94, -0.09, 0.00, 0.94, 7.15
 -0.07, -0.06, 0.94, -0.08, -0.01, 0.95, 7.20
 -0.06, -0.04, 0.94, -0.07, 0.00, 0.95, 7.25
 -0.07, -0.04, 0.95, -0.07, 0.00, 0.95, 7.30
 -0.07, -0.06, 0.93, -0.06, 0.01, 0.96, 7.35
 -0.07, -0.05, 0.95, -0.09, 0.00, 0.95, 7.40
 -0.07, -0.05, 0.94, -0.09, 0.01, 0.95, 7.45
 -0.07, -0.06, 0.95, -0.08, -0.02, 0.95, 7.50
 -0.07, -0.06, 0.94, -0.07, -0.02, 0.95, 7.55
 -0.07, -0.05, 0.95, -0.08, 0.01, 0.95, 7.60
 -0.06, -0.04, 0.94, -0.08, 0.02, 0.94, 7.65
 -0.07, -0.04, 0.95, -0.08, 0.00, 0.95, 7.70
 -0.07, -0.05, 0.94, -0.09, 0.01, 0.95, 7.75
 -0.08, -0.05, 0.94, -0.08, -0.01, 0.95, 7.80
 -0.06, -0.05, 0.94, -0.09, -0.00, 0.95, 7.85
 -0.07, -0.05, 0.94, -0.07, -0.00, 0.95, 7.90
 -0.07, -0.06, 0.93, -0.09, 0.02, 0.95, 7.95
 -0.09, -0.07, 0.93, -0.07, -0.02, 0.95, 8.00
 -0.09, -0.08, 0.94, -0.09, -0.01, 0.95, 8.05
 -0.06, -0.03, 0.95, -0.09, 0.00, 0.95, 8.10
 -0.06, -0.04, 0.94, -0.08, 0.01, 0.94, 8.15
 -0.06, -0.04, 0.95, -0.07, 0.02, 0.95, 8.20
 -0.07, -0.05, 0.94, -0.07, -0.00, 0.95, 8.25
 -0.06, -0.05, 0.94, -0.09, 0.01, 0.95, 8.30
 -0.06, -0.05, 0.94, -0.08, 0.01, 0.95, 8.35
 -0.07, -0.07, 0.93, -0.07, -0.01, 0.95, 8.40
 -0.07, -0.06, 0.93, -0.08, 0.00, 0.96, 8.45
 -0.07, -0.05, 0.94, -0.09, 0.00, 0.95, 8.50
 -0.07, -0.05, 0.94, -0.09, 0.00, 0.94, 8.55
 -0.07, -0.05, 0.94, -0.07, -0.01, 0.95, 8.60
 -0.08, -0.05, 0.95, -0.09, 0.00, 0.95, 8.65
 -0.07, -0.05, 0.93, -0.07, 0.01, 0.95, 8.70
 -0.07, -0.05, 0.94, -0.08, 0.01, 0.96, 8.75
 -0.06, -0.05, 0.95, -0.08, 0.00, 0.95, 8.80
 -0.07, -0.05, 0.94, -0.08, -0.00, 0.95, 8.85
 -0.06, -0.06, 0.95, -0.08, -0.01, 0.95, 8.90
 -0.07, -0.07, 0.94, -0.09, -0.00, 0.95, 8.95
 -0.08, -0.06, 0.93, -0.08, -0.00, 0.95, 9.00
 -0.07, -0.05, 0.94, -0.08, -0.00, 0.95, 9.05
 -0.05, -0.04, 0.94, -0.07, 0.00, 0.95, 9.10
 -0.07, -0.05, 0.95, -0.08, 0.01, 0.95, 9.15
 -0.07, -0.05, 0.94, -0.08, 0.01, 0.94, 9.20
 -0.07, -0.04, 0.94, -0.09, 0.00, 0.95, 9.25
 -0.06, -0.05, 0.94, -0.07, -0.00, 0.95, 9.30
 -0.07, -0.06, 0.93, -0.08, 0.00, 0.95, 9.35
 -0.08, -0.06, 0.94, -0.09, 0.01, 0.95, 9.40
 -0.06, -0.05, 0.94, -0.07, 0.00, 0.95, 9.45
 -0.06, -0.05, 0.94, -0.07, -0.00, 0.95, 9.50
 -0.08, -0.06, 0.95, -0.09, 0.00, 0.95, 9.55
 -0.06, -0.06, 0.94, -0.08, -0.01, 0.95, 9.60
 -0.07, -0.06, 0.93, -0.08, -0.00, 0.95, 9.65
 -0.07, -0.05, 0.94, -0.08, 0.00, 0.95, 9.70
 -0.07, -0.05, 0.94, -0.08, -0.00, 0.95, 9.75
 -0.06, -0.06, 0.95, -0.09, 0.01, 0.95, 9.80
 -0.05, -0.03, 0.95, -0.05, 0.00, 0.96, 9.85
 -0.04, -0.04, 0.94, -0.06, -0.00, 0.96, 9.90
 -0.08, -0.07, 0.93, -0.11, 0.01, 0.94, 9.95
 -0.05, -0.04, 0.95, -0.07, -0.00, 0.95, 10.00
 -0.05, -0.05, 0.94, -0.07, -0.01, 0.95, 10.05
 -0.07, -0.07, 0.94, -0.09, 0.00, 0.94, 10.10
 -0.06, -0.05, 0.95, -0.07, 0.02, 0.94, 10.15
 -0.08, -0.04, 0.95, -0.07, -0.00, 0.95, 10.20
 -0.09, -0.03, 0.94, -0.08, 0.01, 0.95, 10.25
 -0.05, -0.02, 0.94, -0.06, 0.02, 0.96, 10.30
 -0.05, -0.05, 0.95, -0.07, 0.00, 0.95, 10.35
 -0.05, -0.10, 0.95, -0.10, -0.01, 0.94, 10.40
 -0.08, -0.07, 0.95, -0.09, -0.02, 0.95, 10.45
 -0.07, -0.05, 0.94, -0.09, -0.01, 0.95, 10.50
 -0.06, -0.05, 0.94, -0.09, 0.00, 0.95, 10.55
 -0.05, -0.03, 0.95, -0.08, 0.02, 0.94, 10.60
 -0.11, -0.03, 0.91, -0.07, 0.03, 0.95, 10.65
 -0.08, -0.05, 0.95, -0.08, 0.00, 0.95, 10.70
 -0.07, -0.04, 0.95, -0.08, 0.00, 0.95, 10.75
 -0.07, -0.05, 0.93, -0.09, -0.01, 0.94, 10.80
 -0.07, -0.06, 0.94, -0.09, -0.00, 0.96, 10.85
 -0.06, -0.05, 0.94, -0.08, 0.00, 0.94, 10.90
 -0.07, -0.06, 0.95, -0.07, 0.01, 0.95, 10.95
 -0.06, -0.07, 0.94, -0.08, -0.00, 0.95, 11.00
 -0.07, -0.07, 0.95, -0.08, -0.00, 0.94, 11.05
 -0.08, -0.04, 0.93, -0.09, -0.01, 0.95, 11.10
 -0.07, -0.03, 0.94, -0.08, -1.00, 0.95, 11.15
 -0.06, -0.05, 0.94, -0.07, 0.00, 0.95, 11.20
 -0.07, -0.05, 0.94, -0.08, 0.01, 0.95, 11.25
 -0.07, -0.05, 0.94, -0.08, 0.00, 0.94, 11.30
 -0.08, -0.04, 0.94, -0.09, 0.00, 0.94, 11.35
 -0.04, -0.04, 0.94, -0.06, 0.00, 0.95, 11.40
 -0.08, -0.08, 0.94, -0.09, 0.00, 0.95, 11.45
 -0.09, -0.06, 0.94, -0.09, -0.01, 0.95, 11.50
 -0.04, -0.04, 0.94, -0.06, -0.01, 0.94, 11.55
 -0.04, -0.05, 0.95, -0.05, -0.01, 0.95, 11.60
 -0.09, -0.06, 0.93, -0.10, 0.02, 0.95, 11.65
 -0.13, -0.06, 0.92, -0.13, 0.01, 0.93, 11.70
 0.02, -0.02, 0.95, -0.02, -0.00, 0.96, 11.75
 -0.06, -0.02, 0.96, -0.07, 0.00, 0.95, 11.80
 -0.07, -0.07, 0.93, -0.10, 0.01, 0.94, 11.85
 -0.14, -0.05, 0.92, -0.16, 0.02, 0.93, 11.90
 -0.01, -0.01, 0.96, -0.02, -0.02, 0.98, 11.95
 -0.07, -0.02, 0.94, -0.07, -0.01, 0.93, 12.00
 -0.14, -0.05, 0.92, -0.17, 0.03, 0.93, 12.05
 -0.00, -0.02, 0.96, 0.00, -0.02, 0.96, 12.10
 -0.08, -0.04, 0.94, -0.06, 0.02, 0.95, 12.15
 -0.07, -0.02, 0.93, -0.12, 0.02, 0.93, 12.20
 -0.12, -0.02, 0.94, -0.13, -0.01, 0.94, 12.25
 -0.06, -0.02, 0.94, -0.09, -0.03, 0.93, 12.30
 -0.02, -0.04, 0.95, -0.08, -0.04, 0.95, 12.35
 -0.06, -0.10, 0.95, -0.04, -0.01, 0.95, 12.40
 -0.06, -0.05, 0.95, -0.11, 0.07, 0.93, 12.45
 -0.07, -0.05, 0.94, -0.06, 0.03, 0.94, 12.50
 -0.06, -0.01, 0.95, -0.11, 0.03, 0.95, 12.55
 -0.09, -0.05, 0.94, -0.06, -0.04, 0.95, 12.60
 -0.06, -0.04, 0.95, -0.12, -0.02, 0.96, 12.65
 -0.09, -0.05, 0.93, -0.10, -0.02, 0.94, 12.70
 -0.04, -0.04, 0.95, -0.04, 0.00, 0.95, 12.75
 -0.05, -0.03, 0.95, -0.04, -0.00, 0.96, 12.80
 -0.09, -0.06, 0.94, -0.14, 0.03, 0.94, 12.85
 -0.05, -0.07, 0.94, -0.07, 0.04, 0.94, 12.90
 -0.08, -0.06, 0.95, -0.07, 0.01, 0.97, 12.95
 -0.11, -0.04, 0.92, -0.12, -0.01, 0.93, 13.00
 -0.05, 0.00, 0.95, -0.06, -0.01, 0.95, 13.05
 -0.05, -0.01, 0.95, -0.05, 0.04, 0.96, 13.10
 -0.08, -0.05, 0.95, -0.04, 0.01, 0.95, 13.15
 -0.05, -0.03, 0.95, -0.13, 0.07, 0.93, 13.20
 -0.09, -0.02, 0.95, -0.13, 0.02, 0.93, 13.25
 -0.09, -0.03, 0.93, -0.09, -0.03, 0.93, 13.30
 -0.07, -0.01, 0.95, -0.07, -0.01, 0.96, 13.35
 -0.06, 0.00, 0.95, -0.05, 0.00, 0.96, 13.40
 -0.05, -0.05, 0.95, -0.05, 0.02, 0.96, 13.45
 -0.02, -0.03, 0.95, -0.09, 0.05, 0.94, 13.50
 -0.14, -0.09, 0.90, -0.13, -0.01, 0.92, 13.55
 -0.06, -0.07, 0.94, -0.06, -0.04, 0.95, 13.60
 -0.08, 0.00, 0.94, -0.08, -0.03, 0.95, 13.65
 -0.06, -0.01, 0.95, -0.09, -0.01, 0.94, 13.70
 -0.04, -0.02, 0.94, -0.08, 0.03, 0.93, 13.75
 -0.09, -0.06, 0.95, -0.07, 0.00, 0.97, 13.80
 -0.02, -0.05, 0.93, -0.08, -0.01, 0.94, 13.85
 -0.14, -0.08, 0.92, -0.08, -0.03, 0.95, 13.90
 -0.08, -0.05, 0.93, -0.07, -0.02, 0.95, 13.95
 -0.03, -0.00, 0.96, -0.06, 0.01, 0.96, 14.00
 -0.05, -0.02, 0.94, -0.06, 0.02, 0.95, 14.05
 -0.08, -0.05, 0.94, -0.09, -0.01, 0.95, 14.10
 -0.08, -0.04, 0.93, -0.11, 0.00, 0.94, 14.15
 -0.08, -0.04, 0.95, -0.07, -0.02, 0.95, 14.20
 -0.07, -0.05, 0.94, -0.07, -0.01, 0.95, 14.25
 -0.07, -0.02, 0.94, -0.08, 0.00, 0.95, 14.30
 -0.07, -0.04, 0.94, -0.08, 0.01, 0.95, 14.35
 -0.05, -0.02, 0.95, -0.06, 0.01, 0.95, 14.40
 -0.05, -0.02, 0.95, -0.06, -0.01, 0.95, 14.45
 -0.08, -0.04, 0.95, -0.10, 0.00, 0.95, 14.50
 -0.07, -0.04, 0.94, -0.09, -0.00, 0.95, 14.55
 -0.05, -0.02, 0.95, -0.06, -0.01, 0.95, 14.60
 -0.07, -0.03, 0.94, -0.06, 0.00, 0.96, 14.65
 -0.07, -0.04, 0.93, -0.07, -0.00, 0.95, 14.70
 -0.08, -0.03, 0.95, -0.09, -0.01, 0.95, 14.75
 -0.06, -0.04, 0.94, -0.07, -0.01, 0.95, 14.80
 -0.06, -0.04, 0.95, -0.07, -0.01, 0.96, 14.85
 -0.08, -0.06, 0.93, -0.07, -0.00, 0.95, 14.90
 -0.07, -0.04, 0.94, -0.08, -0.01, 0.95, 14.95
 -0.06, -0.02, 0.95, -0.07, -0.01, 0.95, 15.00
 -0.07, -0.04, 0.95, -0.08, -0.01, 0.95, 15.05
 -0.07, -0.04, 0.94, -0.09, -0.00, 0.95, 15.10
 -0.05, -0.03, 0.94, -0.08, 0.00, 0.95, 15.15
 -0.06, -0.04, 0.95, -0.07, -0.00, 0.95, 15.20
 -0.06, -0.05, 0.94, -0.07, -0.01, 0.95, 15.25
 -0.08, -0.05, 0.94, -0.09, -0.01, 0.95, 15.30
 -0.07, -0.04, 0.93, -0.08, -0.02, 0.95, 15.35
 -0.09, -0.03, 0.95, -0.08, -0.01, 0.95, 15.40
 -0.06, -0.03, 0.95, -0.06, -0.01, 0.96, 15.45
 -0.07, -0.03, 0.95, -0.07, 0.00, 0.96, 15.50
 -0.07, -0.05, 0.94, -0.07, 0.00, 0.95, 15.55
 -0.07, -0.05, 0.94, -0.08, -0.01, 0.95, 15.60
 -0.07, -0.04, 0.95, -0.09, -0.01, 0.95, 15.65
 -0.07, -0.02, 0.94, -0.07, -0.00, 0.95, 15.70
 -0.06, -0.02, 0.95, -0.08, 0.00, 0.95, 15.75
 -0.07, -0.03, 0.94, -0.07, 0.00, 0.95, 15.80
 -0.07, -0.04, 0.94, -0.08, -0.00, 0.95, 15.85
 -0.07, -0.05, 0.94, -0.07, -0.01, 0.95, 15.90
 -0.08, -0.04, 0.94, -0.07, -0.01, 0.95, 15.95
 -0.06, -0.03, 0.95, -0.07, -0.00, 0.95, 16.00
 -0.07, -0.04, 0.95, -0.07, -0.00, 0.95, 16.05
 -0.07, -0.04, 0.93, -0.08, -0.00, 0.95, 16.10
 -0.07, -0.04, 0.94, -0.08, -0.01, 0.95, 16.15
 -0.06, -0.02, 0.94, -0.06, -0.00, 0.95, 16.20
 -0.07, -0.03, 0.94, -0.08, 0.00, 0.95, 16.25
 -0.07, -0.05, 0.94, -0.08, 0.00, 0.96, 16.30
 -0.06, -0.05, 0.95, -0.07, -0.01, 0.95, 16.35
 -0.07, -0.05, 0.95, -0.08, -0.01, 0.96, 16.40
 -0.06, -0.04, 0.95, -0.07, -0.02, 0.95, 16.45
 -0.07, -0.03, 0.94, -0.07, 0.01, 0.95, 16.50
 -0.07, -0.03, 0.94, -0.09, 0.00, 0.94, 16.55
 -0.07, -0.05, 0.93, -0.08, -0.01, 0.95, 16.60
 -0.08, -0.05, 0.94, -0.08, -0.02, 0.95, 16.65
 -0.07, -0.04, 0.94, -0.07, 0.00, 0.94, 16.70
 -0.06, -0.03, 0.94, -0.06, 0.02, 0.95, 16.75
 -0.07, -0.03, 0.95, -0.06, 0.01, 0.96, 16.80
 -0.06, -0.04, 0.94, -0.06, 0.00, 0.96, 16.85
 -0.07, -0.04, 0.95, -0.08, -0.00, 0.96, 16.90
 -0.07, -0.04, 0.94, -0.08, -0.01, 0.94, 16.95
 -0.08, -0.03, 0.94, -0.07, -0.01, 0.95, 17.00
 -0.07, -0.04, 0.95, -0.07, -0.01, 0.95, 17.05
 -0.06, -0.03, 0.94, -0.09, 0.00, 0.95, 17.10
 -0.06, -0.05, 0.94, -0.05, -0.01, 0.95, 17.15
 -0.06, -0.02, 0.94, -0.05, 0.00, 0.96, 17.20
 -0.05, -0.03, 0.95, -0.06, 0.00, 0.95, 17.25
 -0.07, -0.06, 0.93, -0.07, -0.01, 0.95, 17.30
 -0.08, -0.04, 0.93, -0.08, -0.01, 0.95, 17.35
 -0.07, -0.04, 0.95, -0.07, -0.01, 0.95, 17.40
 -0.06, -0.04, 0.93, -0.08, -0.01, 0.94, 17.45
 -0.07, -0.04, 0.94, -0.08, -0.01, 0.96, 17.50
 -0.06, -0.06, 0.95, -0.07, -0.01, 0.95, 17.55
 -0.07, -0.05, 0.94, -0.07, -0.01, 0.95, 17.60
 -0.06, -0.04, 0.94, -0.09, 0.00, 0.95, 17.65
 -0.07, -0.04, 0.94, -0.07, -0.01, 0.95, 17.70
 -0.07, -0.04, 0.93, -0.07, -0.01, 0.96, 17.75
 -0.07, -0.05, 0.94, -0.07, -0.01, 0.95, 17.80
